File,Line,Sentiment,Mixed Score,Negative Score,Neutral Score,Positive Score
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000170884,0.043913316,0.845844507,0.110071249
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.177534357,0.314370543,0.446470857,0.061624233
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.031645373,0.138194188,0.82325232,0.006908044
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.140229791,0.347132564,0.501918375,0.010719192
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000795528,0.080335677,0.900874555,0.017994158
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00266124,0.042624403,0.896914661,0.057799671
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.71E-05,0.030717211,0.885845244,0.083340362
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.44E-05,0.005930948,0.975906491,0.018148135
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002762027,0.080669262,0.911188304,0.00538044
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.104107454,0.07775858,0.602745175,0.215388775
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.67E-05,0.002988769,0.982284129,0.014700394
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.039053485,0.575949848,0.375155717,0.009840868
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.70E-05,0.003422993,0.95282203,0.043707959
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.24E-06,0.00201244,0.993194818,0.004783432
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00044427,0.008610494,0.761877,0.229068175
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000570703,0.075248159,0.909807384,0.014373739
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.31E-06,0.001244964,0.996106327,0.002642384
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.034043379,0.017489515,0.650951445,0.29751575
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000188969,0.408117324,0.553330719,0.038362894
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000457491,0.007628056,0.633748889,0.358165532
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.71E-05,0.005581119,0.968792856,0.025588976
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.051232316,0.243279636,0.333770812,0.371717215
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000137181,0.030142616,0.964147091,0.005573099
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000788383,0.110308595,0.870082676,0.01882034
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.021336781,0.008549997,0.247291565,0.722821593
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000259644,0.05894462,0.889686763,0.051109049
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00017982,0.050294675,0.944693387,0.004832141
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001465387,0.001469375,0.108672082,0.888393164
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010236884,0.025628977,0.858714819,0.10541936
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009427354,0.141382888,0.842476368,0.006713387
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000252986,0.024755733,0.917207897,0.057783369
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.004355439,0.50444299,0.48304525,0.008156369
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.44E-05,0.003716292,0.946446478,0.049792837
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007232884,0.111821055,0.542654455,0.338291585
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.019744433,0.119455777,0.393366575,0.467433274
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.32E-05,0.001146611,0.982060313,0.016779829
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.004963703,0.836748838,0.132172838,0.02611454
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.62E-05,0.003308188,0.9712587,0.025416939
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007847931,0.409480691,0.567473352,0.015198037
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.70E-06,0.003164436,0.973308921,0.023517927
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.21E-05,0.002166072,0.9762187,0.021593092
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.023221672,0.08424329,0.401234925,0.491300017
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.92E-05,0.009652819,0.973235548,0.017072445
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.16E-05,0.004200003,0.962059796,0.03368865
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000314412,0.014161664,0.936671376,0.048852522
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000175332,0.013968517,0.366780549,0.619075596
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000112357,0.005825319,0.971983552,0.022078719
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000293004,0.013332893,0.782978237,0.203395948
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.32E-06,0.001681158,0.99570024,0.002612374
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.17E-05,0.007135443,0.858388007,0.134444818
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000564586,0.019882277,0.646354675,0.333198547
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.09E-05,0.005900894,0.98061049,0.01344781
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000225127,0.064040743,0.918409705,0.01732449
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013359436,0.096144155,0.846745014,0.043751493
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.008420874,0.496189773,0.484298944,0.011090449
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001329908,0.046565965,0.893927753,0.058176421
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.00098825,0.990118861,0.008443464,0.000449301
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000256749,0.002626982,0.99067229,0.006443907
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.047365438,0.621086717,0.32533133,0.006216467
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000573419,0.402687371,0.578391314,0.018347969
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.04799854,0.116975352,0.354152292,0.480873823
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.82E-05,0.003729232,0.989292502,0.006910031
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013724484,0.058275674,0.898687601,0.029312305
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.50E-05,0.012089182,0.978920341,0.008975447
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000566477,0.057366058,0.52214998,0.419917464
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.01323144,0.023705006,0.209266603,0.753796995
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.037440658,0.405595779,0.538585067,0.018378535
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002226188,0.003820292,0.989166319,0.004787248
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.123858668,0.206753552,0.64623642,0.023151344
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.442516357,0.454201519,0.094201654,0.009080466
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004814103,0.04514157,0.939439416,0.010604894
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.93E-06,0.000248844,0.99590838,0.003836853
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000204068,0.004130134,0.991420865,0.004244875
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.189540535,0.260464877,0.54270035,0.007294207
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.088275753,0.047580488,0.108286306,0.755857408
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.385181516,0.036535602,0.202410892,0.375872016
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002185495,0.056908235,0.916999996,0.023906151
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000846798,0.026107315,0.409256071,0.563789785
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001620084,0.003926455,0.911034703,0.083418779
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000258448,0.192633048,0.788992822,0.018115653
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010189476,0.339715779,0.55850637,0.091588378
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000258696,0.136197314,0.743468463,0.120075479
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002318522,0.035955448,0.885765076,0.075961009
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.27239719,0.417123199,0.227788523,0.082691036
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.006056908,0.193164244,0.736881435,0.063897483
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.018856937,0.018661173,0.854395866,0.108085997
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.497805387,0.255347073,0.099941216,0.146906346
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002733295,0.034134161,0.914481044,0.048651386
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.216484398,0.549316645,0.217184737,0.017014284
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000269421,0.399018109,0.590090275,0.01062212
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.03334716,0.059222471,0.045716282,0.861714125
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001953831,0.152825177,0.826552331,0.018668626
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.153195739,0.26371935,0.465559065,0.117525868
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.728295743,0.232109278,0.026901137,0.012693814
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.082884498,0.744506001,0.162010297,0.010599187
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.086296752,0.1007891,0.570149422,0.242764696
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.006631233,0.081063412,0.8761338,0.036171552
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.73E-06,0.000228035,0.994902372,0.004859817
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.66E-05,0.028519697,0.964226663,0.00716702
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00104808,0.018326279,0.934452176,0.046173386
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.136736602,0.024792651,0.153664157,0.684806585
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.003235467,0.004069602,0.086762659,0.905932307
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.037753001,0.052070055,0.900009394,0.010167459
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000285716,0.005957553,0.083831809,0.909924924
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.186465427,0.306099534,0.386511624,0.120923378
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.012062593,0.921577334,0.056475382,0.009884714
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.066533156,0.054665715,0.679261982,0.19953917
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.172129244,0.240244582,0.160390779,0.427235335
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.012916156,0.178862721,0.726686656,0.081534468
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.309147686,0.156290635,0.494818479,0.03974326
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.551530957,0.393348873,0.030039182,0.025081001
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.488389075,0.083405584,0.080142729,0.348062575
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.021447098,0.008452994,0.092441827,0.877658129
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.078577422,0.504810214,0.383767843,0.032844555
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.049922448,0.479268283,0.369709402,0.101099871
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.032529391,0.654317498,0.234373897,0.078779228
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.528396368,0.349040419,0.088602558,0.033960667
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.63443166,0.254192382,0.033878062,0.077497937
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002556315,0.040697854,0.903425872,0.053320061
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00055433,0.076249398,0.885659873,0.03753645
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004198364,0.211965129,0.604751527,0.179084957
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000564438,0.010738759,0.939391375,0.049305502
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000265219,0.947466433,0.051817995,0.000450432
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000395305,0.111185111,0.878666341,0.009753248
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.65E-05,0.000735414,0.99824971,0.000968277
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000314106,0.003422575,0.904551864,0.091711387
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.006711707,0.155148551,0.801691949,0.036447804
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.099547297,0.832198858,0.060454499,0.007799271
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000206993,0.035341442,0.93515408,0.029297506
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.0004179,0.032000132,0.877041936,0.090540059
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001736954,0.349219978,0.646054685,0.002988442
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000101758,0.020512968,0.971039474,0.008345842
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.142500758,0.18648833,0.604313791,0.066697121
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.003614276,0.762547493,0.231559813,0.002278456
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.80E-05,0.036987569,0.959885657,0.003068777
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00010728,0.0326364,0.961438894,0.005817438
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000437153,0.466617823,0.50273484,0.030210173
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00018787,0.03491411,0.915574491,0.049323544
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000456932,0.031970307,0.858464539,0.109108187
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000305596,0.19219327,0.759434104,0.048066996
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001240919,0.171496987,0.821667194,0.005594881
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000520029,0.016599657,0.772317886,0.210562438
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00018235,0.017693948,0.979191005,0.00293274
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000459264,0.016593212,0.906918228,0.076029345
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.064055741,0.739824176,0.176458314,0.019661777
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000217425,0.012341494,0.981719911,0.005721196
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000266076,0.003121014,0.962168217,0.034444608
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001855644,0.394979179,0.540362418,0.062802806
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.377088159,0.246170595,0.229760185,0.146981016
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000566151,0.004325029,0.849562764,0.145546123
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.038465306,0.111114502,0.698062181,0.152358085
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00034668,0.237523481,0.746016562,0.016113257
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.87E-05,0.004253934,0.945957243,0.049760215
